,gun,skin,rarity,stattrak,quality,price,quantity
8310,SSG 08 , Fever Dream,Restricted,1, Minimal Wear, 9.4, 45
8311,SSG 08 , Fever Dream,Restricted,1, Field-Tested, 4.5, 48
8312,SSG 08 , Fever Dream,Restricted,1, Well-Worn, 7.83, 9
8313,SSG 08 , Fever Dream,Restricted,1, Battle-Scarred, 3.74, 21
8314,SSG 08 , Necropos,Mil-Spec,0,Factory New, 1.88, 134
8315,SSG 08 , Necropos,Mil-Spec,0,Minimal Wear, 0.64, 270
8316,SSG 08 , Necropos,Mil-Spec,0,Field-Tested, 0.4, 524
8317,SSG 08 , Necropos,Mil-Spec,0,Well-Worn, 0.38, 306
8318,SSG 08 , Necropos,Mil-Spec,0,Battle-Scarred, 0.3, 251
8319,SSG 08 , Necropos,Mil-Spec,1, Factory New, 8.6, 46
8320,SSG 08 , Necropos,Mil-Spec,1, Minimal Wear, 2.12, 179
8321,SSG 08 , Necropos,Mil-Spec,1, Field-Tested, 1.35, 223
8322,SSG 08 , Necropos,Mil-Spec,1, Well-Worn, 1.22, 194
8323,SSG 08 , Necropos,Mil-Spec,1, Battle-Scarred, 1.15, 147
8324,SSG 08 , Big Iron,Classified,0,Factory New, 11.2, 52
8325,SSG 08 , Big Iron,Classified,0,Minimal Wear, 7.06, 74
8326,SSG 08 , Big Iron,Classified,0,Field-Tested, 4.33, 53
8327,SSG 08 , Big Iron,Classified,0,Well-Worn, 4.11, 27
8328,SSG 08 , Big Iron,Classified,0,Battle-Scarred, 3.92, 27
8329,SSG 08 , Big Iron,Classified,1, Factory New, 42.37, 9
8330,SSG 08 , Big Iron,Classified,1, Minimal Wear, 29.98, 11
8331,SSG 08 , Big Iron,Classified,1, Field-Tested, 12.58, 13
8332,SSG 08 , Big Iron,Classified,1, Well-Worn, 13.12, 7
8333,SSG 08 , Big Iron,Classified,1, Battle-Scarred, 8, 10
8334,SSG 08 , Dragonfire,Covert,0,Factory New, 18.78, 99
8335,SSG 08 , Dragonfire,Covert,0,Minimal Wear, 13.27, 74
8336,SSG 08 , Dragonfire,Covert,0,Field-Tested, 11.22, 79
8337,SSG 08 , Dragonfire,Covert,0,Well-Worn, 11.75, 31
8338,SSG 08 , Dragonfire,Covert,0,Battle-Scarred, 11.18, 19
8339,SSG 08 , Dragonfire,Covert,1, Factory New, 73.87, 19
8340,SSG 08 , Dragonfire,Covert,1, Minimal Wear, 44.48, 16
8341,SSG 08 , Dragonfire,Covert,1, Field-Tested, 30.4, 31
8342,SSG 08 , Dragonfire,Covert,1, Well-Worn, 30.68, 10
8343,SSG 08 , Dragonfire,Covert,1, Battle-Scarred, 28.3, 6
8344,SSG 08 , Death's Head,Restricted,0,Factory New, 3.68, 73
8345,SSG 08 , Death's Head,Restricted,0,Minimal Wear, 3.16, 22
8346,SSG 08 , Death's Head,Restricted,0,Field-Tested, 1.87, 35
8347,SSG 08 , Death's Head,Restricted,0,Well-Worn, 2.32, 33
8348,SSG 08 , Death's Head,Restricted,0,Battle-Scarred, 2.41, 15
8349,SSG 08 , Death's Head,Restricted,1, Factory New, 13, 17
8350,SSG 08 , Death's Head,Restricted,1, Minimal Wear, 8.99, 9
8351,SSG 08 , Death's Head,Restricted,1, Field-Tested, 6.23, 13
8352,SSG 08 , Death's Head,Restricted,1, Well-Worn, 7.43, 11
8353,SSG 08 , Death's Head,Restricted,1, Battle-Scarred, 4.69, 5
8354,SSG 08 , Dark Water,Mil-Spec,0,Minimal Wear, 0.96, 115
8355,SSG 08 , Dark Water,Mil-Spec,0,Field-Tested, 0.6, 91
8356,SSG 08 , Dark Water,Mil-Spec,1, Minimal Wear, 2.3, 121
8357,SSG 08 , Dark Water,Mil-Spec,1, Field-Tested, 1.43, 155
8358,SSG 08 , Slashed,Mil-Spec,0,Field-Tested, 0.84, 379
8359,SSG 08 , Slashed,Mil-Spec,0,Well-Worn, 0.8, 229
8360,SSG 08 , Slashed,Mil-Spec,0,Battle-Scarred, 0.71, 208
8361,SSG 08 , Slashed,Mil-Spec,1, Field-Tested, 1.62, 394
8362,SSG 08 , Slashed,Mil-Spec,1, Well-Worn, 1.55, 266
8363,SSG 08 , Slashed,Mil-Spec,1, Battle-Scarred, 1.33, 176
8364,SSG 08 , Hand Brake,Mil-Spec,0,Factory New, 3.33, 57
8365,SSG 08 , Hand Brake,Mil-Spec,0,Minimal Wear, 2.38, 149
8366,SSG 08 , Hand Brake,Mil-Spec,0,Field-Tested, 1.96, 126
8367,SSG 08 , Hand Brake,Mil-Spec,0,Well-Worn, 1.73, 88
8368,SSG 08 , Hand Brake,Mil-Spec,0,Battle-Scarred, 1.84, 118
8369,SSG 08 , Hand Brake,Mil-Spec,1, Factory New, 37.39, 6
8370,SSG 08 , Hand Brake,Mil-Spec,1, Minimal Wear, 8.53, 15
8371,SSG 08 , Hand Brake,Mil-Spec,1, Field-Tested, 4.06, 19
8372,SSG 08 , Hand Brake,Mil-Spec,1, Well-Worn, 3.25, 27
8373,SSG 08 , Hand Brake,Mil-Spec,1, Battle-Scarred, 3.56, 17
8374,SSG 08 , Lichen Dashed,Consumer,0,Factory New, 6.17, 13
8375,SSG 08 , Lichen Dashed,Consumer,0,Minimal Wear, 1.15, 114
8376,SSG 08 , Lichen Dashed,Consumer,0,Field-Tested, 0.43, 200
8377,SSG 08 , Lichen Dashed,Consumer,0,Well-Worn, 0.43, 84
8378,SSG 08 , Lichen Dashed,Consumer,0,Battle-Scarred, 0.6, 67
8379,SSG 08 , Bloodshot,Classified,0,Minimal Wear, 29.63, 15
8380,SSG 08 , Bloodshot,Classified,0,Field-Tested, 2.93, 283
8381,SSG 08 , Bloodshot,Classified,0,Well-Worn, 4.02, 38
8382,SSG 08 , Bloodshot,Classified,0,Battle-Scarred, 2.56, 68
8383,SSG 08 , Bloodshot,Classified,1, Minimal Wear, 107, 5
8384,SSG 08 , Bloodshot,Classified,1, Field-Tested, 9.34, 49
8385,SSG 08 , Bloodshot,Classified,1, Well-Worn, 14.11, 6
8386,SSG 08 , Bloodshot,Classified,1, Battle-Scarred, 8.12, 18
8387,SSG 08 , Sand Dune,Consumer,0,Factory New, 8.69, 20
8388,SSG 08 , Sand Dune,Consumer,0,Minimal Wear, 1.74, 46
8389,SSG 08 , Sand Dune,Consumer,0,Field-Tested, 0.6, 133
8390,SSG 08 , Sand Dune,Consumer,0,Well-Worn, 0.74, 49
8391,SSG 08 , Sand Dune,Consumer,0,Battle-Scarred, 1.05, 49
8392,SSG 08 , Tropical Storm,Industrial,0,Factory New, 13.48, 10
8393,SSG 08 , Tropical Storm,Industrial,0,Minimal Wear, 2.79, 39
8394,SSG 08 , Tropical Storm,Industrial,0,Field-Tested, 1.95, 131
8395,SSG 08 , Tropical Storm,Industrial,0,Well-Worn, 1.91, 25
8396,SSG 08 , Tropical Storm,Industrial,0,Battle-Scarred, 1.8, 37
8397,SSG 08 , Tropical Storm,Industrial,1, Factory New, 25.56, 6
8398,SSG 08 , Tropical Storm,Industrial,1, Minimal Wear, 3.61, 71
8399,SSG 08 , Tropical Storm,Industrial,1, Field-Tested, 1.63, 161
8400,SSG 08 , Tropical Storm,Industrial,1, Well-Worn, 1.91, 40
8401,SSG 08 , Tropical Storm,Industrial,1, Battle-Scarred, 1.89, 76
8402,SSG 08 , Blue Spruce,Consumer,0,Factory New, 0.34, 265
8403,SSG 08 , Blue Spruce,Consumer,0,Minimal Wear, 0.05, 4896
8404,SSG 08 , Blue Spruce,Consumer,0,Field-Tested, 0.04, 33666
8405,SSG 08 , Blue Spruce,Consumer,0,Well-Worn, 0.04, 7129
8406,SSG 08 , Blue Spruce,Consumer,0,Battle-Scarred, 0.04, 7662
8407,SSG 08 , Blue Spruce,Consumer,1, Factory New, 172.5, 1
8408,SSG 08 , Blue Spruce,Consumer,1, Minimal Wear, 8.46, 13
8409,SSG 08 , Blue Spruce,Consumer,1, Field-Tested, 3.11, 66
8410,SSG 08 , Blue Spruce,Consumer,1, Well-Worn, 2.44, 14
8411,SSG 08 , Blue Spruce,Consumer,1, Battle-Scarred, 6.93, 20
8412,SSG 08 , Blood in the Water,Covert,0,Factory New, 45, 12
8413,SSG 08 , Blood in the Water,Covert,0,Minimal Wear, 29.18, 46
8414,SSG 08 , Blood in the Water,Covert,0,Field-Tested, 28.08, 16
8415,SSG 08 , Blood in the Water,Covert,1, Factory New, 269.4, 2
8416,SSG 08 , Blood in the Water,Covert,1, Minimal Wear, 114.97, 9
8417,SSG 08 , Blood in the Water,Covert,1, Field-Tested, 124.45, 6
8418,SSG 08 , Red Stone,Consumer,0,Factory New, 0.95, 192
8419,SSG 08 , Red Stone,Consumer,0,Minimal Wear, 0.18, 874
8420,SSG 08 , Red Stone,Consumer,0,Field-Tested, 0.17, 1677
8421,SSG 08 , Red Stone,Consumer,0,Well-Worn, 0.15, 286
8422,SSG 08 , Red Stone,Consumer,0,Battle-Scarred, 0.15, 262
8423,SSG 08 , Detour,Mil-Spec,0,Factory New, 5.23, 56
8424,SSG 08 , Detour,Mil-Spec,0,Minimal Wear, 3.83, 39
8425,SSG 08 , Detour,Mil-Spec,0,Field-Tested, 2.99, 25
8426,SSG 08 , Detour,Mil-Spec,0,Well-Worn, 3.18, 19
8427,SSG 08 , Detour,Mil-Spec,1, Factory New, 10.86, 53
8428,SSG 08 , Detour,Mil-Spec,1, Minimal Wear, 6.34, 43
8429,SSG 08 , Detour,Mil-Spec,1, Field-Tested, 3.88,N/A
8430,SSG 08 , Detour,Mil-Spec,1, Well-Worn, 4.4, 13
8431,SSG 08 , Acid Fade,Mil-Spec,0,Factory New, 1.05, 1644
8432,SSG 08 , Acid Fade,Mil-Spec,1, Factory New, 99.99, 8
8433,SSG 08 , Mayan Dreams,Industrial,0,Factory New, 11.54, 16
8434,SSG 08 , Mayan Dreams,Industrial,0,Minimal Wear, 1.86, 46
8435,SSG 08 , Mayan Dreams,Industrial,0,Field-Tested, 1.08, 82
8436,SSG 08 , Mayan Dreams,Industrial,0,Well-Worn, 1.33, 33
8437,SSG 08 , Mayan Dreams,Industrial,0,Battle-Scarred, 1.4, 42
8438,SSG 08 , Orange Filigree,Mil-Spec,0,Factory New, 4.09, 101
8439,SSG 08 , Orange Filigree,Mil-Spec,0,Minimal Wear, 3.85, 75
8440,SSG 08 , Orange Filigree,Mil-Spec,0,Field-Tested, 3.93, 83
8441,SSG 08 , Orange Filigree,Mil-Spec,0,Well-Worn, 3.76, 12
8442,SSG 08 , Orange Filigree,Mil-Spec,0,Battle-Scarred, 3.91, 8
8443,★ Stiletto Knife , Slaughter,Covert,0,Factory New, 298.86, 2
8444,★ Stiletto Knife , Slaughter,Covert,0,Minimal Wear, 241.99, 3
8445,★ Stiletto Knife , Slaughter,Covert,0,Field-Tested, 247.86, 1
8446,★ Stiletto Knife , Slaughter,Covert,1, Factory New, 382.56, 1
8447,★ Stiletto Knife , Slaughter,Covert,1, Minimal Wear, 286.41, 3
8448,★ Stiletto Knife , Slaughter,Covert,1, Field-Tested, 501.03,N/A
8449,★ Stiletto Knife , Damascus Steel,Covert,0,Factory New, 173.5, 8
8450,★ Stiletto Knife , Damascus Steel,Covert,0,Minimal Wear, 160.34, 3
8451,★ Stiletto Knife , Damascus Steel,Covert,0,Field-Tested, 144.04, 3
8452,★ Stiletto Knife , Damascus Steel,Covert,0,Well-Worn, 131, 3
8453,★ Stiletto Knife , Damascus Steel,Covert,0,Battle-Scarred, 139.42, 1
8454,★ Stiletto Knife , Damascus Steel,Covert,1, Factory New, 332.05, 1
8455,★ Stiletto Knife , Damascus Steel,Covert,1, Minimal Wear, 345, 1
8456,★ Stiletto Knife , Damascus Steel,Covert,1, Field-Tested, 187.22, 2
8457,★ Stiletto Knife , Damascus Steel,Covert,1, Well-Worn, 201.72, 1
8458,★ Stiletto Knife , Damascus Steel,Covert,1, Battle-Scarred, 264.84, 1
8459,★ Stiletto Knife , Blue Steel,Covert,0,Factory New, 190, 4
8460,★ Stiletto Knife , Blue Steel,Covert,0,Minimal Wear, 154, 4
8461,★ Stiletto Knife , Blue Steel,Covert,0,Field-Tested, 145.26, 7
8462,★ Stiletto Knife , Blue Steel,Covert,0,Well-Worn, 168.39, 2
8463,★ Stiletto Knife , Blue Steel,Covert,0,Battle-Scarred, 132.25, 3
8464,★ Stiletto Knife , Blue Steel,Covert,1, Factory New, 433.05, 2
8465,★ Stiletto Knife , Blue Steel,Covert,1, Minimal Wear, 225.97, 1
8466,★ Stiletto Knife , Blue Steel,Covert,1, Field-Tested, 162.35, 2
8467,★ Stiletto Knife , Blue Steel,Covert,1, Well-Worn, 197.29, 1
8468,★ Stiletto Knife , Blue Steel,Covert,1, Battle-Scarred, 170.91, 1
8469,★ Stiletto Knife , Case Hardened,Covert,0,Factory New, 282.83, 2
8470,★ Stiletto Knife , Case Hardened,Covert,0,Minimal Wear, 205.13, 9
8471,★ Stiletto Knife , Case Hardened,Covert,0,Field-Tested, 179.09, 9
8472,★ Stiletto Knife , Case Hardened,Covert,0,Well-Worn, 169.42, 6
8473,★ Stiletto Knife , Case Hardened,Covert,0,Battle-Scarred, 152.89, 8
8474,★ Stiletto Knife , Case Hardened,Covert,1, Factory New, 942.96, 1
8475,★ Stiletto Knife , Case Hardened,Covert,1, Minimal Wear, 249.62, 4
8476,★ Stiletto Knife , Case Hardened,Covert,1, Field-Tested, 240.02, 6
8477,★ Stiletto Knife , Case Hardened,Covert,1, Well-Worn, 205.57,N/A
8478,★ Stiletto Knife , Case Hardened,Covert,1, Battle-Scarred, 182.43, 2
8479,★ Stiletto Knife , Stained,Covert,0,Factory New, 173.67, 1
8480,★ Stiletto Knife , Stained,Covert,0,Minimal Wear, 138.95, 5
8481,★ Stiletto Knife , Stained,Covert,0,Field-Tested, 154.12, 4
8482,★ Stiletto Knife , Stained,Covert,0,Well-Worn, 129.87, 4
8483,★ Stiletto Knife , Stained,Covert,0,Battle-Scarred, 137.25, 5
8484,★ Stiletto Knife , Stained,Covert,1, Factory New, 195.23, 1
8485,★ Stiletto Knife , Stained,Covert,1, Minimal Wear, 162.79, 5
8486,★ Stiletto Knife , Stained,Covert,1, Field-Tested, 150.02, 1
8487,★ Stiletto Knife , Stained,Covert,1, Well-Worn, 139.15, 1
8488,★ Stiletto Knife , Stained,Covert,1, Battle-Scarred, 132.87,N/A
8489,★ Stiletto Knife , Night Stripe,Covert,0,Factory New, 210.88, 3
8490,★ Stiletto Knife , Night Stripe,Covert,0,Minimal Wear, 128.93, 4
8491,★ Stiletto Knife , Night Stripe,Covert,0,Field-Tested, 113.96, 3
8492,★ Stiletto Knife , Night Stripe,Covert,0,Well-Worn, 109.11, 3
8493,★ Stiletto Knife , Night Stripe,Covert,0,Battle-Scarred, 106.37, 5
8494,★ Stiletto Knife , Night Stripe,Covert,1, Factory New, 805, 1
8495,★ Stiletto Knife , Night Stripe,Covert,1, Minimal Wear, 163.68, 2
8496,★ Stiletto Knife , Night Stripe,Covert,1, Field-Tested, 128.59, 2
8497,★ Stiletto Knife , Night Stripe,Covert,1, Well-Worn, 185.63, 1
8498,★ Stiletto Knife , Night Stripe,Covert,1, Battle-Scarred, 144.4, 1
8499,★ Stiletto Knife , Marble Fade,Covert,0,Factory New, 357.78, 5
8500,★ Stiletto Knife , Marble Fade,Covert,0,Minimal Wear, 334.43, 3
8501,★ Stiletto Knife , Marble Fade,Covert,1, Factory New, 378.88, 6
8502,★ Stiletto Knife , Marble Fade,Covert,1, Minimal Wear, 380.19,N/A
8503,★ Stiletto Knife , Crimson Web,Covert,0,Factory New, 1700,N/A
8504,★ Stiletto Knife , Crimson Web,Covert,0,Minimal Wear, 381.83, 3
8505,★ Stiletto Knife , Crimson Web,Covert,0,Field-Tested, 203.87, 7
8506,★ Stiletto Knife , Crimson Web,Covert,0,Well-Worn, 217.06, 1
8507,★ Stiletto Knife , Crimson Web,Covert,0,Battle-Scarred, 154.13, 5
8508,★ Stiletto Knife , Crimson Web,Covert,1, Minimal Wear, 526.16, 2
8509,★ Stiletto Knife , Crimson Web,Covert,1, Field-Tested, 281.67, 2
8510,★ Stiletto Knife , Crimson Web,Covert,1, Well-Worn, 191.06,N/A
8511,★ Stiletto Knife , Crimson Web,Covert,1, Battle-Scarred, 460, 1
8512,★ Stiletto Knife , Ultraviolet,Covert,0,Factory New, 641.03, 1
8513,★ Stiletto Knife , Ultraviolet,Covert,0,Minimal Wear, 208.79, 3
8514,★ Stiletto Knife , Ultraviolet,Covert,0,Field-Tested, 129.69, 7
8515,★ Stiletto Knife , Ultraviolet,Covert,0,Well-Worn, 124.81, 5
8516,★ Stiletto Knife , Ultraviolet,Covert,0,Battle-Scarred, 109.88, 7
8517,★ Stiletto Knife , Ultraviolet,Covert,1, Factory New, 1733.05,N/A
8518,★ Stiletto Knife , Ultraviolet,Covert,1, Minimal Wear, 284.68, 4
8519,★ Stiletto Knife , Ultraviolet,Covert,1, Field-Tested, 150, 6
8520,★ Stiletto Knife , Ultraviolet,Covert,1, Well-Worn, 145.37, 1
8521,★ Stiletto Knife , Ultraviolet,Covert,1, Battle-Scarred, 127.8, 3
8522,★ Stiletto Knife , Safari Mesh,Covert,0,Factory New, 180,N/A
8523,★ Stiletto Knife , Safari Mesh,Covert,0,Minimal Wear, 101.03, 4
8524,★ Stiletto Knife , Safari Mesh,Covert,0,Field-Tested, 98.24, 5
8525,★ Stiletto Knife , Safari Mesh,Covert,0,Well-Worn, 96.32, 4
8526,★ Stiletto Knife , Safari Mesh,Covert,0,Battle-Scarred, 95.92, 4
8527,★ Stiletto Knife , Safari Mesh,Covert,1, Factory New, 352.97, 2
8528,★ Stiletto Knife , Safari Mesh,Covert,1, Minimal Wear, 143.93, 1
8529,★ Stiletto Knife , Safari Mesh,Covert,1, Field-Tested, 106.29, 3
8530,★ Stiletto Knife , Safari Mesh,Covert,1, Well-Worn, 104.58, 4
8531,★ Stiletto Knife , Safari Mesh,Covert,1, Battle-Scarred, 91.85,N/A
8532,★ Stiletto Knife , Forest DDPAT,Covert,0,Factory New, 154.49, 1
8533,★ Stiletto Knife , Forest DDPAT,Covert,0,Minimal Wear, 140.1, 2
8534,★ Stiletto Knife , Forest DDPAT,Covert,0,Field-Tested, 98.59, 5
8535,★ Stiletto Knife , Forest DDPAT,Covert,0,Well-Worn, 96.6, 2
8536,★ Stiletto Knife , Forest DDPAT,Covert,0,Battle-Scarred, 95.29, 3
8537,★ Stiletto Knife , Forest DDPAT,Covert,1, Factory New, 223.25, 1
8538,★ Stiletto Knife , Forest DDPAT,Covert,1, Minimal Wear, 134.7, 1
8539,★ Stiletto Knife , Forest DDPAT,Covert,1, Field-Tested, 108.53, 3
8540,★ Stiletto Knife , Forest DDPAT,Covert,1, Well-Worn, 114.86, 1
8541,★ Stiletto Knife , Forest DDPAT,Covert,1, Battle-Scarred, 87.36, 2
8542,★ Stiletto Knife , Boreal Forest,Covert,0,Factory New, 149.8,N/A
8543,★ Stiletto Knife , Boreal Forest,Covert,0,Minimal Wear, 112.32, 6
8544,★ Stiletto Knife , Boreal Forest,Covert,0,Field-Tested, 101, 7
8545,★ Stiletto Knife , Boreal Forest,Covert,0,Well-Worn, 108.45, 2
8546,★ Stiletto Knife , Boreal Forest,Covert,0,Battle-Scarred, 98.75, 4
8547,★ Stiletto Knife , Boreal Forest,Covert,1, Factory New,A,N/A
8548,★ Stiletto Knife , Boreal Forest,Covert,1, Minimal Wear, 132.25, 2
8549,★ Stiletto Knife , Boreal Forest,Covert,1, Field-Tested, 113.34, 5
8550,★ Stiletto Knife , Boreal Forest,Covert,1, Well-Worn, 102.52,N/A
8551,★ Stiletto Knife , Boreal Forest,Covert,1, Battle-Scarred, 129.99, 1
8552,★ Stiletto Knife , Fade,Covert,0,Factory New, 319.09, 12
8553,★ Stiletto Knife , Fade,Covert,0,Minimal Wear, 352.37, 1
8554,★ Stiletto Knife , Fade,Covert,1, Factory New, 433.75, 4
8555,★ Stiletto Knife , Fade,Covert,1, Minimal Wear, 302.22,N/A
8556,★ Stiletto Knife , Rust Coat,Covert,0,Well-Worn, 134.7, 2
8557,★ Stiletto Knife , Rust Coat,Covert,0,Battle-Scarred, 118.57, 15
8558,★ Stiletto Knife , Rust Coat,Covert,1, Well-Worn, 179.47, 1
8559,★ Stiletto Knife , Rust Coat,Covert,1, Battle-Scarred, 133.88, 6
8560,★ Stiletto Knife , Scorched,Covert,0,Factory New, 258.72, 1
8561,★ Stiletto Knife , Scorched,Covert,0,Minimal Wear, 93.88, 9
8562,★ Stiletto Knife , Scorched,Covert,0,Field-Tested, 92, 6
8563,★ Stiletto Knife , Scorched,Covert,0,Well-Worn, 103.09, 3
8564,★ Stiletto Knife , Scorched,Covert,0,Battle-Scarred, 90.09, 5
8565,★ Stiletto Knife , Scorched,Covert,1, Factory New, 422.08, 1
8566,★ Stiletto Knife , Scorched,Covert,1, Minimal Wear, 130.24, 2
8567,★ Stiletto Knife , Scorched,Covert,1, Field-Tested, 101.36, 4
8568,★ Stiletto Knife , Scorched,Covert,1, Well-Worn, 151.48, 2
8569,★ Stiletto Knife , Scorched,Covert,1, Battle-Scarred, 124.81, 1
8570,★ Stiletto Knife , Urban Masked,Covert,0,Factory New, 204.79,N/A
8571,★ Stiletto Knife , Urban Masked,Covert,0,Minimal Wear, 129.46, 5
8572,★ Stiletto Knife , Urban Masked,Covert,0,Field-Tested, 105.64, 5
8573,★ Stiletto Knife , Urban Masked,Covert,0,Well-Worn, 106.53, 1
8574,★ Stiletto Knife , Urban Masked,Covert,0,Battle-Scarred, 97.58, 5
8575,★ Stiletto Knife , Urban Masked,Covert,1, Minimal Wear, 141.53, 1
8576,★ Stiletto Knife , Urban Masked,Covert,1, Field-Tested, 116.79, 6
8577,★ Stiletto Knife , Urban Masked,Covert,1, Well-Worn, 108.61,N/A
8578,★ Stiletto Knife , Urban Masked,Covert,1, Battle-Scarred, 108.16, 2
8579,★ Stiletto Knife , Doppler,Covert,0,Factory New, 305.79, 33
8580,★ Stiletto Knife , Doppler,Covert,0,Minimal Wear, 384.05, 4
8581,★ Stiletto Knife , Doppler,Covert,1, Factory New, 396.89, 5
8582,★ Stiletto Knife , Doppler,Covert,1, Minimal Wear, 402.5,N/A
8583,★ Stiletto Knife , Tiger Tooth,Covert,0,Factory New, 259.03, 15
8584,★ Stiletto Knife , Tiger Tooth,Covert,0,Minimal Wear, 288.99, 1
8585,★ Stiletto Knife , Tiger Tooth,Covert,1, Factory New, 314.64, 3
8586,★ Stiletto Knife , Tiger Tooth,Covert,1, Minimal Wear, 384.03, 1
8587,★ Stiletto Knife , Vanilla,Covert,0,Factory New, 168.09, 10
8588,★ Stiletto Knife , Vanilla,Covert,1, Factory New, 194.43, 6
8589,★ Survival Knife , Night Stripe,Covert,0,Factory New, 768.89,N/A
8590,★ Survival Knife , Night Stripe,Covert,0,Minimal Wear, 316.91, 2
8591,★ Survival Knife , Night Stripe,Covert,0,Field-Tested, 224.25, 1
8592,★ Survival Knife , Night Stripe,Covert,0,Well-Worn, 274.3, 2
8593,★ Survival Knife , Night Stripe,Covert,0,Battle-Scarred, 172.05, 1
8594,★ Survival Knife , Night Stripe,Covert,1, Minimal Wear, 364.98, 1
8595,★ Survival Knife , Night Stripe,Covert,1, Field-Tested, 282.07, 2
8596,★ Survival Knife , Night Stripe,Covert,1, Well-Worn, 270.26, 1
8597,★ Survival Knife , Night Stripe,Covert,1, Battle-Scarred, 226.16,N/A
8598,★ Survival Knife , Stained,Covert,0,Factory New, 176.71,N/A
8599,★ Survival Knife , Stained,Covert,0,Minimal Wear, 222, 3
8600,★ Survival Knife , Stained,Covert,0,Field-Tested, 203.69, 1
8601,★ Survival Knife , Stained,Covert,0,Well-Worn, 178.88, 1
8602,★ Survival Knife , Stained,Covert,0,Battle-Scarred, 158.48, 1
8603,★ Survival Knife , Stained,Covert,1, Factory New, 1022.01, 1
8604,★ Survival Knife , Stained,Covert,1, Minimal Wear, 327.63, 1
8605,★ Survival Knife , Stained,Covert,1, Field-Tested, 249.62, 1
8606,★ Survival Knife , Stained,Covert,1, Well-Worn, 173.67, 1
8607,★ Survival Knife , Stained,Covert,1, Battle-Scarred, 164.14, 1
8608,★ Survival Knife , Case Hardened,Covert,0,Factory New, 368.2, 1
8609,★ Survival Knife , Case Hardened,Covert,0,Minimal Wear, 274, 1
8610,★ Survival Knife , Case Hardened,Covert,0,Field-Tested, 219.71, 5
8611,★ Survival Knife , Case Hardened,Covert,0,Well-Worn, 211.42, 5
8612,★ Survival Knife , Case Hardened,Covert,0,Battle-Scarred, 235.75, 2
8613,★ Survival Knife , Case Hardened,Covert,1, Factory New,A,N/A
8614,★ Survival Knife , Case Hardened,Covert,1, Minimal Wear, 309, 1
8615,★ Survival Knife , Case Hardened,Covert,1, Field-Tested, 450, 1
8616,★ Survival Knife , Case Hardened,Covert,1, Well-Worn, 549.83, 1
8617,★ Survival Knife , Case Hardened,Covert,1, Battle-Scarred, 1467.75, 1
8618,★ Survival Knife , Boreal Forest,Covert,0,Minimal Wear, 219.2, 1
8619,★ Survival Knife , Boreal Forest,Covert,0,Field-Tested, 167.85, 2
8620,★ Survival Knife , Boreal Forest,Covert,0,Well-Worn, 148.18, 2
8621,★ Survival Knife , Boreal Forest,Covert,0,Battle-Scarred, 147.33, 2
8622,★ Survival Knife , Boreal Forest,Covert,1, Minimal Wear, 358.29, 1
8623,★ Survival Knife , Boreal Forest,Covert,1, Field-Tested, 170.83, 1
8624,★ Survival Knife , Boreal Forest,Covert,1, Well-Worn, 169.69,N/A
8625,★ Survival Knife , Boreal Forest,Covert,1, Battle-Scarred, 108.41,N/A
8626,★ Survival Knife , Scorched,Covert,0,Factory New, 379.87, 1
8627,★ Survival Knife , Scorched,Covert,0,Minimal Wear, 177.23, 2
8628,★ Survival Knife , Scorched,Covert,0,Field-Tested, 140, 4
8629,★ Survival Knife , Scorched,Covert,0,Well-Worn, 138.35, 1
8630,★ Survival Knife , Scorched,Covert,0,Battle-Scarred, 128.8,N/A
8631,★ Survival Knife , Scorched,Covert,1, Minimal Wear, 180.17, 2
8632,★ Survival Knife , Scorched,Covert,1, Field-Tested, 162.35, 1
8633,★ Survival Knife , Scorched,Covert,1, Well-Worn, 157.13, 1
8634,★ Survival Knife , Scorched,Covert,1, Battle-Scarred, 127.55, 2
8635,★ Survival Knife , Slaughter,Covert,0,Factory New, 501.21, 3
8636,★ Survival Knife , Slaughter,Covert,0,Minimal Wear, 470.61, 2
8637,★ Survival Knife , Slaughter,Covert,0,Field-Tested, 527.88, 1
8638,★ Survival Knife , Slaughter,Covert,1, Factory New, 660.23, 1
8639,★ Survival Knife , Slaughter,Covert,1, Minimal Wear, 499.99, 1
8640,★ Survival Knife , Slaughter,Covert,1, Field-Tested, 850, 2
8641,★ Survival Knife , Crimson Web,Covert,0,Minimal Wear, 747.79, 3
8642,★ Survival Knife , Crimson Web,Covert,0,Field-Tested, 511.88, 5
